,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name_x,CHSI_State_Name_x,CHSI_State_Abbr_x,Strata_ID_Number_x,Strata_Determining_Factors,Number_Counties,Population_Size,Min_Population_Size,Max_Population_Size,Population_Density,Min_Population_Density,Max_Population_Density,Poverty,Min_Poverty,Max_Poverty,Age_19_Under,Min_Age_19_Under,Max_Age_19_Under,Age_19_64,Min_Age_19_64,Max_Age_19_65,Age_65_84,Min_Age_65_84,Max_Age_65_85,Age_85_and_Over,Min_Age_85_and_Over,Max_Age_85_and_Over,White,Min_White,Max_White,Black,Min_Black,Max_Black,Native_American,Min_Native_American,Max_Native_American,Asian,Min_Asian,Max_Asian,Hispanic,Min_Hispanic,Max_Hispanic,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
1778,37,163,9.6,Sampson,North Carolina,NC,23,"frontier status, population size, poverty, age",37,63063,56580,94249,67,25,238,16.9,11.4,16.6,27.2,25.0,29.3,60.1,58.0,63.1,11.2,8.4,12.6,1.5,0.9,2.0,67.5,65.5,95.7,28.9,1.1,32.8,1.8,0.2,3.9,1.1,0.4,1.7,14.9,1.6,33.4,12686.0,1555.0,2124.0,3578,4129,0,60.0,1,52.0,1,24.0,0,0,0,0,0,0,1999-2003
1779,37,165,12.6,Scotland,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,37180,27274,46428,117,70,154,18.8,17.3,25.8,28.0,22.6,28.8,60.7,58.6,64.3,10.0,8.7,12.9,1.2,1.1,1.8,50.2,43.5,98.3,38.2,0.6,55.7,9.8,0.1,0.4,0.6,0.3,1.4,1.2,0.5,10.1,6703.0,1483.0,1179.0,2093,2529,0,68.0,1,40.0,1,14.0,0,0,0,0,0,0,1999-2003
1780,37,167,8.4,Stanly,North Carolina,NC,21,"frontier status, population size, poverty, age",44,58964,53309,92614,149,40,201,12.4,9.8,13.5,25.4,20.6,24.8,60.2,57.7,62.9,12.6,12.6,17.5,1.8,1.7,3.2,86.0,82.8,97.9,11.6,0.4,14.9,0.3,0.1,1.3,1.7,0.3,1.1,3.1,0.8,8.5,10565.0,1624.0,1815.0,3430,3905,0,60.0,1,38.0,1,9.0,0,0,0,0,0,0,1999-2003
1781,37,169,12.2,Stokes,North Carolina,NC,25,"frontier status, population size, poverty, age",21,45858,33417,45858,101,68,146,11.0,6.3,9.7,24.1,23.1,26.1,62.2,61.0,64.1,12.2,9.5,12.6,1.5,1.2,2.2,94.2,90.3,98.1,4.9,1.0,7.9,0.3,0.1,0.4,0.3,0.4,1.3,2.1,0.9,4.0,8548.0,1217.0,1177.0,2707,2971,0,26.0,1,27.0,0,4.0,0,0,0,0,0,0,1999-2003
1782,37,171,9.1,Surry,North Carolina,NC,21,"frontier status, population size, poverty, age",44,72601,53309,92614,135,40,201,14.3,9.8,13.5,24.8,20.6,24.8,59.3,57.7,62.9,13.8,12.6,17.5,2.2,1.7,3.2,94.8,82.8,97.9,4.0,0.4,14.9,0.3,0.1,1.3,0.5,0.3,1.1,8.5,0.8,8.5,16562.0,2080.0,2441.0,4247,4660,0,44.0,0,47.0,1,11.0,0,0,0,0,0,0,1999-2003
1783,37,173,8.9,Swain,North Carolina,NC,76,"frontier status, population size, poverty, age, population density",38,13167,9226,23786,25,24,42,15.5,16.7,23.3,25.3,24.8,29.5,58.7,56.1,60.6,14.3,11.1,14.3,1.7,1.6,2.6,68.2,48.3,91.8,2.4,4.4,50.9,27.3,0.0,2.0,0.3,0.2,0.7,1.8,0.9,12.1,2620.0,470.0,463.0,767,868,1,26.0,1,23.0,1,10.0,0,0,0,0,0,0,1994-2003
1784,37,175,5.8,Transylvania,North Carolina,NC,30,"frontier status, population size, poverty, age",57,29626,28666,49149,78,34,112,12.2,9.9,13.2,20.8,20.6,24.6,56.0,58.5,62.8,20.3,12.6,17.0,3.0,1.7,3.0,93.7,89.7,98.6,4.6,0.3,8.0,0.3,0.1,1.9,0.6,0.3,1.1,1.1,0.7,5.5,3710.0,638.0,721.0,1826,2009,0,6.0,0,18.0,0,3.0,0,0,0,0,0,0,1999-2003
1785,37,179,4.3,Union,North Carolina,NC,12,"frontier status, population size, poverty, age",57,162929,126158,268187,256,137,605,9.3,4.6,9.5,28.3,24.2,29.7,63.2,60.7,64.7,7.5,7.0,10.9,0.9,0.8,1.9,85.6,79.8,97.0,11.9,0.9,11.5,0.5,0.2,1.0,1.2,0.8,5.2,8.7,1.2,10.3,20479.0,3374.0,3132.0,9099,10749,0,111.0,1,54.0,1,17.0,0,0,0,0,0,0,2001-2003
1786,37,181,12.7,Vance,North Carolina,NC,53,"frontier status, population size, poverty, age, population density",27,43771,27274,46428,173,70,154,19.3,17.3,25.8,29.0,22.6,28.8,58.6,58.6,64.3,11.1,8.7,12.9,1.3,1.1,1.8,48.9,43.5,98.3,50.1,0.6,55.7,0.2,0.1,0.4,0.5,0.3,1.4,5.6,0.5,10.1,8925.0,1669.0,1245.0,2425,2820,0,27.0,0,48.0,1,17.0,0,0,0,0,0,0,1999-2003
1787,37,183,4.9,Wake,North Carolina,NC,2,"frontier status, population size, poverty",32,748815,596666,940807,900,682,2549,8.7,5.8,9.8,27.1,24.4,28.9,65.3,60.5,64.7,6.8,7.2,12.0,0.8,0.9,2.4,73.2,68.5,92.0,20.6,2.2,20.6,0.4,0.2,0.9,4.4,2.9,15.5,7.3,2.4,18.0,51395.0,16062.0,9382.0,42539,50143,0,376.0,1,264.0,1,81.0,0,0,0,0,0,0,2001-2003
1788,37,185,17.0,Warren,North Carolina,NC,73,"frontier status, population size, poverty, age, population density",23,19729,12238,24640,46,44,79,19.5,16.4,20.2,23.1,21.7,24.9,59.4,56.5,63.3,15.3,11.8,16.5,2.3,1.7,2.5,39.9,56.6,98.9,54.7,0.3,41.7,4.8,0.1,0.6,0.2,0.2,0.8,2.2,0.5,5.8,4408.0,580.0,697.0,1182,1342,0,27.0,1,31.0,0,8.0,0,0,0,0,0,0,1994-2003
1789,37,187,7.8,Washington,North Carolina,NC,69,"frontier status, population size, poverty, age, population density",45,13282,13083,24466,38,38,76,19.7,17.2,23.7,25.7,23.8,28.5,58.1,58.6,63.8,14.2,9.8,12.8,2.0,1.1,1.8,48.8,49.9,99.1,50.2,0.3,49.9,0.0,0.1,0.7,0.6,0.1,0.7,2.7,0.6,7.3,2685.0,422.0,404.0,768,867,1,14.0,0,26.0,0,14.0,0,0,0,0,0,0,1994-2003
1790,37,189,8.0,Watauga,North Carolina,NC,32,"frontier status, population size, poverty, age",37,42472,29918,51327,136,25,310,14.7,12.7,17.8,20.7,20.8,25.4,67.2,60.9,67.2,10.6,8.1,13.9,1.5,1.2,2.0,96.4,71.9,98.0,1.9,0.9,24.1,0.3,0.1,5.4,0.9,0.3,2.1,1.8,0.6,6.7,4441.0,861.0,1163.0,2649,3853,1,9.0,0,30.0,0,9.0,0,0,0,0,0,0,1999-2003
1791,37,191,11.7,Wayne,North Carolina,NC,6,"frontier status, population size, poverty",53,114448,111380,231954,207,43,697,15.0,12.4,16.5,27.5,22.4,29.6,60.3,57.8,62.9,11.1,8.5,16.2,1.1,1.1,2.7,64.4,65.8,95.0,33.3,1.0,30.1,0.5,0.3,1.9,0.8,0.7,3.4,6.5,1.9,21.0,16880.0,2810.0,1999.0,6467,7518,0,8.0,0,54.0,0,34.0,0,0,0,0,0,0,2001-2003
1792,37,193,9.8,Wilkes,North Carolina,NC,19,"frontier status, population size, poverty, age",37,67390,53919,98288,89,36,280,13.6,10.3,13.9,23.6,22.3,25.7,61.3,60.4,65.8,13.2,8.2,13.2,1.9,1.1,2.3,94.3,77.6,97.5,4.2,0.4,20.7,0.2,0.2,2.1,0.8,0.5,2.5,4.5,0.8,4.6,16154.0,1894.0,2141.0,3999,4309,0,49.0,1,50.0,1,13.0,0,0,0,0,0,0,1999-2003
1793,37,195,12.7,Wilson,North Carolina,NC,8,"frontier status, population size, poverty",54,76281,54746,94031,206,47,164,16.7,16.5,22.1,26.5,22.2,30.9,60.4,57.5,64.2,11.6,8.5,14.1,1.5,1.1,2.1,58.9,41.6,96.6,39.5,1.1,51.9,0.3,0.2,3.2,0.7,0.4,2.1,8.0,0.7,20.8,15429.0,3149.0,2443.0,4366,4995,0,55.0,0,74.0,1,37.0,0,0,0,0,0,0,1999-2003
1794,37,197,7.6,Yadkin,North Carolina,NC,26,"frontier status, population size, poverty, age",40,37668,28191,56200,112,37,160,11.3,7.2,10.5,24.8,20.4,25.0,60.5,57.7,61.6,12.8,12.3,16.8,1.8,2.1,3.3,95.6,89.6,98.7,3.6,0.3,8.1,0.2,0.2,1.2,0.3,0.3,1.6,8.5,0.8,9.8,7300.0,895.0,1087.0,2202,2412,0,27.0,1,20.0,0,4.0,0,0,0,0,0,0,1999-2003
1795,37,199,11.0,Yancey,North Carolina,NC,65,"frontier status, population size, poverty, age, population density",30,18201,12646,25965,58,49,87,15.6,12.7,15.2,21.1,20.0,25.0,60.1,58.2,62.7,16.2,11.8,17.7,2.5,1.5,2.6,98.3,75.6,98.3,1.0,0.6,23.4,0.4,0.1,0.5,0.2,0.1,0.5,4.4,0.9,4.0,3809.0,564.0,561.0,1114,1194,0,13.0,0,23.0,0,7.0,0,0,0,0,0,0,1994-2003
1796,38,1,9.4,Adams,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2433,1935,7721,2,2,5,10.0,9.4,12.1,17.7,18.1,24.0,55.7,53.6,59.7,20.7,15.1,21.6,5.9,2.4,5.4,98.2,96.2,99.4,1.1,0.0,0.6,0.3,0.1,2.4,0.4,0.1,0.7,0.3,0.3,10.1,312.0,43.0,37.0,149,73,1,11.0,1,3.0,1,1.0,0,0,0,0,0,0,1994-2003
1797,38,3,5.4,Barnes,North Dakota,ND,58,"frontier status, population size, poverty, age, population density",48,11075,3810,15896,7,7,14,10.3,9.4,12.2,20.8,20.0,24.3,59.2,53.3,61.8,15.4,13.6,20.4,4.6,2.5,5.0,97.8,90.2,99.3,0.8,0.0,3.5,0.8,0.2,3.9,0.3,0.1,0.5,0.7,0.7,3.9,1161.0,212.0,141.0,654,374,0,2.0,0,13.0,0,4.0,0,0,0,0,0,0,1994-2003
1798,38,5,9.6,Benson,North Dakota,ND,88,"frontier status, population size, poverty, age",23,6999,1644,9259,5,1,6,22.5,15.5,22.5,33.9,21.1,32.7,53.8,50.4,61.0,10.1,11.8,18.8,2.2,1.3,4.2,48.1,82.7,98.4,0.1,0.0,5.8,51.2,0.5,16.2,0.2,0.1,1.0,2.4,1.0,78.7,1049.0,163.0,114.0,348,238,1,10.0,1,10.0,1,6.0,0,0,0,0,0,0,1994-2003
1799,38,9,3.1,Bottineau,North Dakota,ND,81,"frontier status, population size, poverty, age",58,6741,1935,7721,4,2,5,10.5,9.4,12.1,19.7,18.1,24.0,59.5,53.6,59.7,16.5,15.1,21.6,4.2,2.4,5.4,96.9,96.2,99.4,0.3,0.0,0.6,1.8,0.1,2.4,0.5,0.1,0.7,0.6,0.3,10.1,908.0,143.0,97.0,404,222,1,7.0,0,9.0,0,1.0,0,0,0,0,0,0,1994-2003
1800,38,11,11.1,Bowman,North Dakota,ND,81,"frontier status, population size, poverty, age",58,3048,1935,7721,3,2,5,8.4,9.4,12.1,19.6,18.1,24.0,57.8,53.6,59.7,18.8,15.1,21.6,3.8,2.4,5.4,99.5,96.2,99.4,0.0,0.0,0.6,0.2,0.1,2.4,0.0,0.1,0.7,0.7,0.3,10.1,400.0,43.0,38.0,182,93,1,7.0,1,4.0,1,1.0,0,0,0,0,0,0,1994-2003
1801,38,13,4.3,Burke,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2032,1935,7721,2,2,5,10.6,9.4,12.1,17.8,18.1,24.0,58.4,53.6,59.7,19.1,15.1,21.6,4.7,2.4,5.4,99.3,96.2,99.4,0.3,0.0,0.6,0.2,0.1,2.4,0.1,0.1,0.7,0.6,0.3,10.1,333.0,28.0,27.0,124,57,0,1.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1802,38,15,5.3,Burleigh,North Dakota,ND,17,"frontier status, population size, poverty, age",32,73818,61758,99844,45,49,486,8.5,5.7,10.3,22.4,22.4,26.5,64.7,61.5,64.9,10.8,8.6,12.3,2.1,1.2,2.1,94.4,87.3,97.5,0.3,0.5,9.7,3.9,0.2,0.9,0.5,0.6,4.4,0.8,1.0,8.1,6127.0,1245.0,798.0,4267,2498,1,43.0,0,53.0,1,14.0,0,0,0,0,0,0,1999-2003
1803,38,17,4.9,Cass,North Dakota,ND,11,"frontier status, population size, poverty, age",44,131019,119015,235272,74,176,492,8.7,6.1,10.9,22.7,22.2,26.0,67.6,61.5,66.9,8.1,8.1,12.0,1.6,1.2,2.2,95.2,82.9,96.0,1.3,1.0,13.3,1.2,0.1,0.7,1.2,0.9,5.1,1.5,1.0,9.3,7698.0,2206.0,1383.0,7536,4949,0,35.0,0,45.0,1,15.0,0,0,0,0,0,0,2001-2003
1804,38,19,9.8,Cavalier,North Dakota,ND,81,"frontier status, population size, poverty, age",58,4330,1935,7721,3,2,5,9.6,9.4,12.1,20.1,18.1,24.0,54.9,53.6,59.7,20.7,15.1,21.6,4.2,2.4,5.4,98.8,96.2,99.4,0.2,0.0,0.6,0.5,0.1,2.4,0.1,0.1,0.7,0.7,0.3,10.1,684.0,82.0,63.0,258,128,0,5.0,0,6.0,1,5.5,0,0,0,0,0,0,1994-2003
1805,38,21,7.1,Dickey,North Dakota,ND,84,"frontier status, population size, poverty, age",52,5487,1372,11551,5,1,5,12.5,10.8,15.1,23.5,19.3,23.5,55.5,52.2,61.8,16.8,14.4,21.3,4.2,2.5,5.2,97.8,93.0,99.3,0.1,0.0,1.2,0.6,0.2,3.9,0.9,0.1,0.6,2.3,0.5,9.2,753.0,81.0,93.0,313,184,0,12.0,1,6.0,0,1.0,0,0,0,0,0,0,1994-2003
1806,38,23,3.2,Divide,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2149,1935,7721,2,2,5,10.1,9.4,12.1,16.5,18.1,24.0,56.1,53.6,59.7,22.1,15.1,21.6,5.3,2.4,5.4,99.1,96.2,99.4,0.0,0.0,0.6,0.2,0.1,2.4,0.7,0.1,0.7,0.8,0.3,10.1,326.0,31.0,39.0,133,64,1,3.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1807,38,25,5.7,Dunn,North Dakota,ND,85,"frontier status, population size, poverty, age",25,3442,1218,9524,2,1,4,12.2,12.5,15.9,22.3,20.5,26.2,60.5,54.4,60.5,14.2,13.1,18.1,3.0,2.1,4.3,86.8,87.6,98.6,0.1,0.1,1.0,12.9,0.4,10.3,0.2,0.1,0.7,1.1,1.1,43.0,542.0,60.0,65.0,200,111,0,3.0,0,3.0,0,2.0,0,0,0,0,0,0,1994-2003
1808,38,27,6.5,Eddy,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2626,1935,7721,4,2,5,9.5,9.4,12.1,19.7,18.1,24.0,54.7,53.6,59.7,20.9,15.1,21.6,4.6,2.4,5.4,95.8,96.2,99.4,0.1,0.0,0.6,3.7,0.1,2.4,0.2,0.1,0.7,1.0,0.3,10.1,477.0,75.0,40.0,156,79,1,1.0,0,3.0,1,1.0,0,0,0,0,0,0,1994-2003
1809,38,29,8.9,Emmons,North Dakota,ND,84,"frontier status, population size, poverty, age",52,3845,1372,11551,3,1,5,13.1,10.8,15.1,20.9,19.3,23.5,50.9,52.2,61.8,23.0,14.4,21.3,5.2,2.5,5.2,99.4,93.0,99.3,0.1,0.0,1.2,0.1,0.2,3.9,0.4,0.1,0.6,1.5,0.5,9.2,974.0,99.0,77.0,226,109,1,6.0,1,5.0,0,1.0,0,0,0,0,0,0,1994-2003
1810,38,31,7.3,Foster,North Dakota,ND,81,"frontier status, population size, poverty, age",58,3580,1935,7721,6,2,5,8.4,9.4,12.1,22.7,18.1,24.0,55.4,53.6,59.7,19.0,15.1,21.6,2.9,2.4,5.4,99.1,96.2,99.4,0.1,0.0,0.6,0.5,0.1,2.4,0.0,0.1,0.7,0.9,0.3,10.1,559.0,56.0,98.0,206,110,1,9.0,1,5.0,0,2.0,0,0,0,0,0,0,1994-2003
1811,38,35,5.0,Grand Forks,North Dakota,ND,19,"frontier status, population size, poverty, age",37,65940,53919,98288,46,36,280,11.0,10.3,13.9,24.5,22.3,25.7,65.8,60.4,65.8,8.1,8.2,13.2,1.7,1.1,2.3,93.1,77.6,97.5,1.3,0.4,20.7,2.7,0.2,2.1,1.3,0.5,2.5,2.3,0.8,4.6,4168.0,1210.0,625.0,3740,2890,1,21.0,0,49.0,1,13.0,0,0,0,0,0,0,1999-2003
1812,38,37,6.3,Grant,North Dakota,ND,87,"frontier status, population size, poverty, age",32,2615,1518,12815,2,1,5,16.4,14.9,21.2,17.3,18.5,25.3,57.7,51.6,62.3,19.6,14.1,21.6,5.4,1.9,4.5,97.9,90.3,98.3,0.0,0.0,7.3,1.6,0.4,2.6,0.3,0.1,0.9,1.1,1.3,34.9,527.0,50.0,72.0,161,80,0,6.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1813,38,39,2.8,Griggs,North Dakota,ND,81,"frontier status, population size, poverty, age",58,2497,1935,7721,4,2,5,9.8,9.4,12.1,18.4,18.1,24.0,56.8,53.6,59.7,19.8,15.1,21.6,5.0,2.4,5.4,99.4,96.2,99.4,0.0,0.0,0.6,0.4,0.1,2.4,0.2,0.1,0.7,0.6,0.3,10.1,403.0,41.0,36.0,151,73,0,6.5,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1814,38,41,5.8,Hettinger,North Dakota,ND,84,"frontier status, population size, poverty, age",52,2486,1372,11551,2,1,5,11.3,10.8,15.1,18.0,19.3,23.5,56.6,52.2,61.8,21.3,14.4,21.3,4.1,2.5,5.2,98.4,93.0,99.3,0.2,0.0,1.2,1.2,0.2,3.9,0.2,0.1,0.6,0.3,0.5,9.2,471.0,44.0,36.0,152,77,0,3.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1815,38,43,2.7,Kidder,North Dakota,ND,84,"frontier status, population size, poverty, age",52,2481,1372,11551,2,1,5,12.3,10.8,15.1,19.3,19.3,23.5,57.1,52.2,61.8,19.3,14.4,21.3,4.3,2.5,5.2,99.5,93.0,99.3,0.2,0.0,1.2,0.2,0.2,3.9,0.1,0.1,0.6,1.5,0.5,9.2,521.0,62.0,100.0,149,72,0,7.0,1,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1816,38,45,7.8,LaMoure,North Dakota,ND,81,"frontier status, population size, poverty, age",58,4384,1935,7721,4,2,5,10.5,9.4,12.1,20.1,18.1,24.0,55.4,53.6,59.7,19.7,15.1,21.6,4.9,2.4,5.4,99.5,96.2,99.4,0.1,0.0,0.6,0.2,0.1,2.4,0.1,0.1,0.7,0.5,0.3,10.1,800.0,77.0,78.0,261,131,0,5.0,0,6.0,0,1.5,0,0,0,0,0,0,1994-2003
1817,38,49,12.4,McHenry,North Dakota,ND,84,"frontier status, population size, poverty, age",52,5511,1372,11551,3,1,5,13.3,10.8,15.1,20.2,19.3,23.5,58.3,52.2,61.8,16.2,14.4,21.3,5.3,2.5,5.2,99.0,93.0,99.3,0.2,0.0,1.2,0.5,0.2,3.9,0.0,0.1,0.6,0.8,0.5,9.2,941.0,163.0,101.0,327,164,1,3.0,0,7.0,0,1.0,0,0,0,0,0,0,1994-2003
1818,38,51,8.5,McIntosh,North Dakota,ND,84,"frontier status, population size, poverty, age",52,3013,1372,11551,3,1,5,13.2,10.8,15.1,16.6,19.3,23.5,48.8,52.2,61.8,27.5,14.4,21.3,7.2,2.5,5.2,99.2,93.0,99.3,0.0,0.0,1.2,0.1,0.2,3.9,0.4,0.1,0.6,1.0,0.5,9.2,956.0,41.0,44.0,186,85,1,11.0,1,4.0,0,1.0,0,0,0,0,0,0,1994-2003
1819,38,53,6.7,McKenzie,North Dakota,ND,83,"frontier status, population size, poverty, age",29,5594,577,9328,2,0,6,13.7,10.4,18.1,25.4,18.8,36.8,59.3,55.8,65.2,12.1,6.1,15.3,3.1,0.5,2.7,76.9,23.4,98.6,0.3,0.0,2.4,22.0,0.5,71.5,0.2,0.1,1.1,1.1,1.1,49.5,775.0,103.0,131.0,312,187,1,5.0,1,6.0,1,6.0,0,0,0,0,0,0,1994-2003
1820,38,55,7.1,McLean,North Dakota,ND,82,"frontier status, population size, poverty, age",37,8604,1573,10784,4,1,6,11.6,9.7,13.7,19.6,20.3,27.8,60.1,53.6,59.8,15.8,13.1,18.9,4.4,2.1,4.5,92.6,96.4,99.4,0.0,0.0,0.9,6.2,0.1,2.8,0.2,0.1,0.5,1.5,0.6,15.9,1335.0,232.0,181.0,514,261,1,8.0,0,12.0,1,3.0,0,0,0,0,0,0,1994-2003
1821,38,57,5.7,Mercer,North Dakota,ND,38,"frontier status, population size, poverty, age",35,8364,7467,25734,8,10,77,7.4,5.6,10.6,22.2,24.0,31.3,62.8,60.0,64.0,12.5,7.0,12.5,2.5,0.6,2.2,95.9,90.7,98.7,0.0,0.1,6.3,2.6,0.2,1.9,0.7,0.2,1.3,0.6,0.6,13.8,1234.0,214.0,132.0,486,275,0,13.0,1,11.0,0,8.0,0,0,0,0,0,0,1994-2003
1822,38,59,5.5,Morton,North Dakota,ND,39,"frontier status, population size, poverty, age",51,25528,8613,28411,13,10,86,9.5,9.2,13.1,23.5,22.9,30.7,62.0,57.9,65.0,12.2,8.0,13.4,2.3,0.9,2.4,95.1,75.1,98.4,0.2,0.2,23.3,2.9,0.2,1.1,0.5,0.1,1.1,0.9,0.8,14.5,3491.0,528.0,488.0,1454,813,1,44.0,1,35.0,1,15.0,0,0,0,0,0,0,1994-2003
1823,38,61,7.1,Mountrail,North Dakota,ND,85,"frontier status, population size, poverty, age",25,6513,1218,9524,4,1,4,13.6,12.5,15.9,25.3,20.5,26.2,57.9,54.4,60.5,13.7,13.1,18.1,3.1,2.1,4.3,66.9,87.6,98.6,0.2,0.1,1.0,31.7,0.4,10.3,0.3,0.1,0.7,2.6,1.1,43.0,960.0,181.0,222.0,363,210,1,4.0,0,5.0,1,3.0,0,0,0,0,0,0,1994-2003
1824,38,63,9.9,Nelson,North Dakota,ND,81,"frontier status, population size, poverty, age",58,3424,1935,7721,3,2,5,9.5,9.4,12.1,17.1,18.1,24.0,54.7,53.6,59.7,23.7,15.1,21.6,4.6,2.4,5.4,98.6,96.2,99.4,0.2,0.0,0.6,0.6,0.1,2.4,0.5,0.1,0.7,0.7,0.3,10.1,484.0,71.0,144.0,211,105,1,6.5,0,5.0,0,1.0,0,0,0,0,0,0,1994-2003
1825,38,67,8.0,Pembina,North Dakota,ND,54,"frontier status, population size, poverty, age, population density",38,8038,5154,15506,7,9,25,8.6,7.2,10.2,20.2,20.2,24.5,59.8,54.6,61.0,15.8,12.8,17.6,4.2,2.2,4.8,96.2,95.2,99.3,0.5,0.1,1.2,1.8,0.1,1.1,0.3,0.2,1.6,3.5,0.5,5.6,1179.0,276.0,108.0,477,250,1,1.0,0,10.0,0,3.0,0,0,0,0,0,0,1994-2003
1826,38,69,8.2,Pierce,North Dakota,ND,81,"frontier status, population size, poverty, age",58,4291,1935,7721,4,2,5,11.0,9.4,12.1,21.6,18.1,24.0,53.9,53.6,59.7,19.7,15.1,21.6,4.9,2.4,5.4,97.7,96.2,99.4,0.3,0.0,0.6,1.4,0.1,2.4,0.4,0.1,0.7,0.8,0.3,10.1,738.0,92.0,62.0,250,121,0,4.0,0,6.0,1,6.5,0,0,0,0,0,0,1994-2003
1827,38,71,7.2,Ramsey,North Dakota,ND,58,"frontier status, population size, poverty, age, population density",48,11429,3810,15896,10,7,14,12.7,9.4,12.2,23.7,20.0,24.3,58.0,53.3,61.8,14.3,13.6,20.4,4.0,2.5,5.0,90.2,90.2,99.3,0.4,0.0,3.5,7.5,0.2,3.9,0.5,0.1,0.5,0.7,0.7,3.9,1589.0,237.0,170.0,651,353,1,5.0,0,13.0,1,4.0,0,0,0,0,0,0,1994-2003
1828,38,73,6.6,Ransom,North Dakota,ND,54,"frontier status, population size, poverty, age, population density",38,5810,5154,15506,7,9,25,8.2,7.2,10.2,21.5,20.2,24.5,59.0,54.6,61.0,15.9,12.8,17.6,3.6,2.2,4.8,98.8,95.2,99.3,0.2,0.1,1.2,0.3,0.1,1.1,0.3,0.2,1.6,1.3,0.5,5.6,783.0,98.0,74.0,339,175,1,4.0,0,6.0,1,2.0,0,0,0,0,0,0,1994-2003
1829,38,75,11.8,Renville,North Dakota,ND,79,"frontier status, population size, poverty, age",33,2422,820,5228,3,1,5,10.0,7.7,11.4,19.4,18.0,25.0,60.1,54.1,61.4,16.8,14.3,19.8,3.8,2.4,4.5,97.9,97.6,99.4,0.8,0.0,0.6,0.6,0.1,1.5,0.6,0.0,0.5,0.8,0.7,9.0,288.0,43.0,38.0,145,72,0,2.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
1830,38,77,3.7,Richland,North Dakota,ND,58,"frontier status, population size, poverty, age, population density",48,17340,3810,15896,12,7,14,9.7,9.4,12.2,24.6,20.0,24.3,60.6,53.3,61.8,11.9,13.6,20.4,2.9,2.5,5.0,95.9,90.2,99.3,0.5,0.0,3.5,2.5,0.2,3.9,0.4,0.1,0.5,1.4,0.7,3.9,1873.0,315.0,221.0,981,640,0,12.0,0,20.0,0,5.0,0,0,0,0,0,0,1994-2003
1831,38,79,13.7,Rolette,North Dakota,ND,66,"frontier status, population size, poverty, age, population density",37,13864,6709,17773,15,8,19,23.9,17.4,29.4,33.2,24.5,34.1,56.9,53.7,62.2,8.4,8.6,13.2,1.5,1.0,2.0,25.1,24.9,97.0,0.1,0.5,71.7,72.8,0.1,53.4,0.5,0.1,0.8,0.9,0.8,83.5,2098.0,504.0,294.0,696,481,1,10.0,0,25.0,1,20.0,0,0,0,0,0,0,1994-2003
1832,38,81,4.6,Sargent,North Dakota,ND,79,"frontier status, population size, poverty, age",33,4150,820,5228,5,1,5,7.5,7.7,11.4,23.1,18.0,25.0,59.1,54.1,61.4,14.4,14.3,19.8,3.3,2.4,4.5,98.8,97.6,99.4,0.2,0.0,0.6,0.5,0.1,1.5,0.0,0.0,0.5,0.9,0.7,9.0,558.0,68.0,55.0,238,124,1,4.0,0,6.0,0,1.0,0,0,0,0,0,0,1994-2003
1833,38,85,15.0,Sioux,North Dakota,ND,86,"frontier status, population size, poverty, age",38,4182,2100,16304,4,1,5,25.7,16.2,29.0,37.4,23.9,38.3,56.7,53.0,63.1,5.3,6.1,13.2,0.7,0.7,2.1,17.4,17.4,97.3,0.2,0.1,3.5,82.1,0.6,82.0,0.0,0.0,1.1,1.7,1.1,73.1,470.0,96.0,109.0,197,150,1,5.0,1,5.0,1,13.0,0,0,0,0,0,0,1994-2003
1834,38,89,4.5,Stark,North Dakota,ND,39,"frontier status, population size, poverty, age",51,22073,8613,28411,16,10,86,11.3,9.2,13.1,22.9,22.9,30.7,60.8,57.9,65.0,13.4,8.0,13.4,2.9,0.9,2.4,97.9,75.1,98.4,0.2,0.2,23.3,1.0,0.2,1.1,0.3,0.1,1.1,1.4,0.8,14.5,2945.0,402.0,261.0,1270,791,1,39.0,1,32.0,0,14.0,0,0,0,0,0,0,1994-2003
